# timestamp tx ty tz qx qy qz qw
5.30000000 0.43838921 0.05829926 0.89689249 0.08011635 -0.09141370 -0.05214589 0.99121426
5.40000000 0.35649303 0.03712044 0.93356025 0.06461198 -0.05818924 -0.04577003 0.99516049
5.50000000 0.28791302 0.01260451 0.95757359 0.04946020 -0.02982657 -0.03905492 0.99756643
5.60000000 0.29355168 -0.00466155 0.95593184 0.03774379 -0.02415269 -0.03760121 0.99828764
5.70000000 0.19580463 -0.00678049 0.98061949 0.02917851 0.02539239 -0.03578113 0.99861081
5.80000000 0.11339980 -0.03282934 0.99300689 0.01404564 0.05857531 -0.03084328 0.99770754
5.90000000 0.03120450 -0.05135390 0.99819291 0.00146731 0.09211206 -0.02906784 0.99532320
6.00000000 -0.03910932 -0.07451742 0.99645251 -0.01184802 0.12032189 -0.02535668 0.99234032
6.10000000 -0.04730980 -0.08620056 0.99515390 -0.01812605 0.12401618 -0.02250513 0.99185934
6.20000000 -0.12313373 -0.08623332 0.98863637 -0.02316346 0.15995998 -0.01879222 0.98667275
6.30000000 -0.18347095 -0.10310391 0.97760320 -0.03481513 0.18355958 -0.01862600 0.98221528
6.40000000 -0.19111156 -0.10840502 0.97556382 -0.03811758 0.17926293 -0.01700895 0.98291533
6.50000000 -0.25055751 -0.10258300 0.96265137 -0.04090821 0.20363733 -0.01901616 0.97800651
6.60000000 -0.25069711 -0.11069792 0.96171564 -0.04405655 0.19425889 -0.01862955 0.97978337
6.70000000 -0.24405153 -0.11489561 0.96293187 -0.04557551 0.17981740 -0.02548738 0.98231307
6.80000000 -0.24387509 -0.12259489 0.96202672 -0.04767515 0.16539571 -0.03476183 0.98446074
6.90000000 -0.14734271 -0.14057988 0.97904414 -0.05774339 0.11710999 -0.02656253 0.99108293
7.00000000 -0.09502976 -0.13613318 0.98612225 -0.05596197 0.09463950 -0.03147155 0.99343906
7.10000000 -0.05145149 -0.13316759 0.98975712 -0.05446019 0.07229257 -0.03329229 0.99533888
7.20000000 -0.03105404 -0.13273552 0.99066490 -0.05385248 0.05598469 -0.03385448 0.99640328
7.30000000 -0.03938888 -0.13517080 0.99003905 -0.05336800 0.04707373 -0.03566386 0.99682697
7.40000000 -0.08316554 -0.14453605 0.98599839 -0.05611889 0.04801090 -0.03663714 0.99659588
7.50000000 -0.12682173 -0.15000117 0.98051816 -0.05789437 0.04859730 -0.04160521 0.99627082
7.60000000 -0.20051795 -0.15338647 0.96760798 -0.06595558 0.07421387 -0.05027022 0.99378824
7.70000000 -0.20527117 -0.15753527 0.96594328 -0.06604661 0.06627351 -0.05356908 0.99417102
7.80000000 -0.25401726 -0.17106920 0.95195091 -0.07627717 0.08871687 -0.04953217 0.99189600
7.90000000 -0.28709063 -0.17596200 0.94160306 -0.07787107 0.09182145 -0.04868248 0.99153161
8.00000000 -0.34600845 -0.15958527 0.92455971 -0.07671365 0.11767996 -0.05448891 0.98858353
8.10000000 -0.38366187 -0.16995841 0.90769911 -0.08684578 0.14482511 -0.04886434 0.98442662
8.20000000 -0.31967026 -0.16582313 0.93290603 -0.08330706 0.12259608 -0.04770044 0.98780302
8.30000000 -0.35997877 -0.18166098 0.91510361 -0.08806090 0.12771926 -0.04998819 0.98662772
8.40000000 -0.38770959 -0.20074436 0.89965713 -0.09242410 0.12881757 -0.05230382 0.98596558
8.50000000 -0.37896404 -0.20280284 0.90291601 -0.09030708 0.12006631 -0.05169007 0.98729775
8.60000000 -0.35507628 -0.09476452 0.93002176 -0.01969362 0.10566023 -0.05365068 0.99275862
8.70000000 -0.36678138 -0.13318273 0.92072457 -0.02999792 0.10345860 -0.05286109 0.99277497
8.80000000 -0.25724894 -0.13301083 0.95714736 -0.02983578 0.06356342 -0.05640510 0.99593573
8.90000000 -0.17028300 -0.13516279 0.97608131 -0.03112255 0.04309579 -0.06183791 0.99666956
9.00000000 -0.15661480 -0.09396832 0.98317939 -0.02730633 0.03851836 -0.05793482 0.99720322
9.10000000 -0.22430184 -0.08280184 0.97099566 -0.02716915 0.07560671 -0.05254863 0.99538139
9.20000000 -0.20382693 -0.10079300 0.97380459 -0.03292909 0.06983167 -0.04961322 0.99577997
9.30000000 -0.22698013 -0.11636873 0.96692210 -0.03834256 0.07175985 -0.05143906 0.99535642
9.40000000 -0.28414404 -0.11140003 0.95228785 -0.04202199 0.09380507 -0.05181200 0.99335305
9.50000000 -0.33534077 -0.10160638 0.93660170 -0.04405391 0.11672258 -0.05264881 0.99078918
9.60000000 -0.25955424 -0.06523988 0.96352237 -0.03781411 0.10147592 -0.06202113 0.99218250
9.70000000 -0.23448597 -0.07904345 0.96890062 -0.04033642 0.09499341 -0.05929939 0.99289114
9.80000000 -0.20780988 -0.09038509 0.97398436 -0.04222116 0.08872252 -0.06008067 0.99334586
9.90000000 -0.18191582 -0.09997432 0.97821867 -0.04421687 0.08470059 -0.05526243 0.99388970
