# timestamp tx ty tz qx qy qz qw
6.900000000 -213.0783986403 -98.3826876843 -33.3501824665 -0.1726917965 0.1607478537 -0.0636243150 0.9696853188
7.000000000 -216.2807707739 -97.6175381691 -31.7863060237 -0.1764904549 0.1649665813 -0.0761279531 0.9673891053
7.100000000 -216.1738012242 -95.3147830558 -32.4358618832 -0.1719613945 0.1651481960 -0.0756963226 0.9682073223
7.200000000 -219.2760066404 -95.3284282424 -30.7524412814 -0.1736910566 0.1707031307 -0.0790193162 0.9666684053
7.300000000 -218.9301206046 -93.8505876443 -31.6630846159 -0.1698358508 0.1703471755 -0.0764825578 0.9676197817
7.400000000 -217.7146634033 -94.9562122077 -32.0603443189 -0.1708282171 0.1677763369 -0.0744096074 0.9680557997
7.500000000 -225.5840801432 -94.6498059526 -27.6381708854 -0.1747397918 0.1817649778 -0.0817334559 0.9642339655
7.600000000 -226.6692032746 -93.3418249278 -28.2230736705 -0.1730750545 0.1830950882 -0.0837828151 0.9641066611
7.700000000 -226.3942145756 -94.4947997416 -28.0742238281 -0.1743775401 0.1824960364 -0.0807697116 0.9642426686
7.800000000 -227.0568853037 -95.2043559123 -27.3380850140 -0.1749391394 0.1831531610 -0.0786145421 0.9641944674
7.900000000 -234.7269322540 -97.1277566745 -22.2530503749 -0.1819805105 0.1966922960 -0.0826407686 0.9598779807
8.000000000 26.4813658371 -143.5593299390 -77.1372142802 -0.1009829927 0.2005719423 0.9731154272 0.0511829702
8.100000000 20.1694005523 -162.4418113636 -68.6463543255 -0.0955373427 0.2310446546 0.9663651006 0.0602451332
8.200000000 -249.1431840908 -92.6882829430 -15.0225152103 -0.1820496595 0.2210767387 -0.0950138239 0.9533915095
8.300000000 51.8748121476 -130.0457956785 -61.1992063334 -0.1451002736 0.1852128783 0.9706652811 0.0495077011
8.400000000 -263.9121290177 -91.7618309137 -6.1480053219 -0.1884162029 0.2439039937 -0.1036595891 0.9456557862
8.500000000 -268.4961703709 -91.6965388286 -3.9709480158 -0.1899057357 0.2481919774 -0.1043536020 0.9441646465
8.600000000 76.5935368161 -155.5348753120 -42.4729774782 -0.1817208093 0.2233514024 0.9557365052 0.0604932318
9.000000000 -293.2560703904 -38.2746716033 -43.3203003439 0.4215351786 0.0868069207 0.8911080635 0.1438717169
9.100000000 102.8549195777 -124.4429166040 -44.6570557342 -0.2006751947 0.1827644219 0.9618190319 0.0350825040
9.200000000 101.7292870621 -103.5193474008 -46.0134036504 -0.2022533133 0.1497455796 0.9670503392 0.0385162323
9.300000000 75.1554200954 -116.4711032287 -78.8200677043 -0.1450402575 0.1563919633 0.9754532984 0.0547333556
9.400000000 75.3543233788 -146.8781206865 -54.5381634990 -0.1623675925 0.2034138681 0.9624382461 0.0772799177
9.500000000 -279.0785337707 -75.9046347672 -56.6057157966 0.3805569108 0.1465581712 0.8967053745 0.1720947744
9.600000000 78.7671633802 -113.5355072351 -54.1108017392 -0.1734549636 0.1481183100 0.9693788243 0.0909892132
9.700000000 90.3369995530 -133.3799586783 -47.5556729309 -0.1951978885 0.1740849158 0.9597590544 0.1022486377
9.800000000 -264.5940804110 -97.8743339055 -29.5274951052 0.3749484369 0.1901423722 0.8947736223 0.1504649887
9.900000000 -206.3785742345 -133.4934911364 -25.1107412387 -0.2328615850 0.1217072623 -0.0792099602 0.9616073038
