# timestamp tx ty tz qx qy qz qw
6.60000000 -0.81126684 -0.55299610 -0.18984580 -0.19810030 0.17597605 0.30132082 0.91596641
6.70000000 -0.82429683 -0.53504384 -0.18510219 -0.19635646 0.17508087 0.26564022 0.92748375
6.80000000 -0.83438289 -0.52074832 -0.18062790 -0.19471922 0.17402969 0.23392629 0.93652367
6.90000000 -0.84334970 -0.50781965 -0.17572850 -0.19328695 0.17339983 0.20468552 0.94375658
7.00000000 -0.85155356 -0.49576253 -0.17051715 -0.19228845 0.17317645 0.17697370 0.94958695
7.10000000 -0.85883594 -0.48445338 -0.16645040 -0.19079971 0.17287464 0.15195444 0.95426395
7.20000000 -0.86547643 -0.47407106 -0.16188647 -0.18953980 0.17307804 0.12902117 0.95784769
7.30000000 -0.87128127 -0.46450832 -0.15843274 -0.18792253 0.17313826 0.10857460 0.96068716
7.40000000 -0.87585020 -0.45679444 -0.15564452 -0.18649151 0.17286441 0.09033966 0.96290060
7.50000000 -0.88094604 -0.44858932 -0.15067072 -0.18556215 0.17399212 0.07316905 0.96433382
7.60000000 -0.88560760 -0.44070077 -0.14656727 -0.18451688 0.17510176 0.05749138 0.96539507
7.70000000 -0.88938332 -0.43425810 -0.14288867 -0.18366030 0.17599594 0.04367117 0.96611964
7.80000000 -0.89261925 -0.42875770 -0.13927574 -0.18291100 0.17683323 0.03144179 0.96658419
7.90000000 -0.89604479 -0.42344528 -0.13340861 -0.18292875 0.17893088 0.02002722 0.96649869
8.00000000 -0.86020672 -0.48176649 -0.16716880 -0.19241330 0.20300121 0.16087303 0.94651334
8.10000000 -0.81484765 -0.54565930 -0.19565086 -0.19644975 0.22469279 0.28289765 0.91153144
8.20000000 -0.83430147 -0.52177531 -0.17802137 -0.19628755 0.22582433 0.24606787 0.92191386
8.30000000 -0.78755277 -0.58039731 -0.20712222 -0.20458354 0.23772480 0.35814148 0.87941297
8.40000000 -0.81626028 -0.54830456 -0.18188269 -0.20499220 0.24079008 0.31387698 0.89525392
8.50000000 -0.83938491 -0.51969296 -0.15922360 -0.20512851 0.24353881 0.27337214 0.90767770
8.60000000 -0.78321618 -0.59525716 -0.17955889 -0.21610287 0.25752425 0.37772771 0.86272973
9.00000000 -0.82746530 -0.53280455 -0.17725816 -0.15050304 0.25397882 0.46927820 0.83223889
9.10000000 -0.76921922 -0.60574412 -0.20341052 -0.16354296 0.25762046 0.54953191 0.77775322
9.20000000 -0.70317012 -0.67181855 -0.23283391 -0.17417839 0.25508816 0.61809960 0.72287261
9.30000000 -0.62625688 -0.72805405 -0.27881813 -0.17605901 0.25162749 0.67588707 0.66997276
9.40000000 -0.53428239 -0.78980911 -0.30123734 -0.17832332 0.25177333 0.72116400 0.62026887
9.50000000 -0.63623929 -0.71447533 -0.29107475 -0.12161296 0.24714195 0.76050685 0.58801402
9.60000000 -0.55515224 -0.76829493 -0.31863600 -0.12882565 0.24027346 0.79346507 0.54413766
9.70000000 -0.45543042 -0.82440096 -0.33607465 -0.13712909 0.23600063 0.81938484 0.50409106
9.80000000 -0.56983894 -0.76347959 -0.30394486 -0.08491618 0.23559969 0.84311448 0.47585712
9.90000000 -0.61961097 -0.73544931 -0.27421993 -0.10863200 0.23639269 0.78213795 0.56619591
