frame,timestamp_wall,timestamp,duplicated,late
0,1781712717.427713871,0.000000000,0,0.000000
1,1781712717.527713776,0.100000000,0,0.009000
2,1781712717.627713919,0.200000000,0,0.003000
3,1781712717.727713823,0.300000000,0,0.012000
4,1781712717.827713966,0.400000000,0,0.006000
5,1781712717.927713871,0.500000000,0,0.000000
6,1781712718.027713776,0.600000000,0,0.009000
7,1781712718.127713919,0.700000000,0,0.003000
8,1781712718.227713823,0.800000000,0,0.028000
9,1781712718.327713966,0.900000000,0,0.053000
10,1781712718.427713871,1.000000000,0,0.109000
11,1781712718.527713776,1.100000000,0,0.134000
12,1781712718.627713919,1.200000000,0,0.175000
13,1781712718.727713823,1.300000000,0,0.200000
14,1781712718.827713966,1.400000000,0,0.225000
15,1781712718.927713871,1.500000000,0,0.265000
16,1781712719.027713776,1.600000000,0,0.290000
17,1781712719.127713919,1.700000000,0,0.347000
18,1781712719.227713823,1.800000000,0,0.372000
19,1781712719.327713966,1.900000000,0,0.397000
20,1781712719.427713871,2.000000000,0,0.437000
21,1781712719.527713776,2.100000000,0,0.478000
22,1781712719.627713919,2.200000000,0,0.519000
23,1781712719.727713823,2.300000000,0,0.544000
24,1781712719.827713966,2.400000000,0,0.569000
25,1781712719.927713871,2.500000000,0,0.609000
26,1781712720.027713776,2.600000000,0,0.650000
27,1781712720.127713919,2.700000000,0,0.659000
28,1781712720.227713823,2.800000000,0,0.715000
29,1781712720.327713966,2.900000000,0,0.740000
30,1781712720.427713871,3.000000000,0,0.781000
31,1781712720.527713776,3.100000000,0,0.806000
32,1781712720.627713919,3.200000000,0,0.847000
33,1781712720.727713823,3.300000000,0,0.887000
34,1781712720.827713966,3.400000000,0,0.912000
35,1781712720.927713871,3.500000000,0,0.953000
36,1781712721.027713776,3.600000000,0,0.994000
37,1781712721.127713919,3.700000000,0,1.019000
38,1781712721.227713823,3.800000000,0,1.059000
39,1781712721.327713966,3.900000000,0,1.084000
40,1781712721.427713871,4.000000000,0,1.125000
41,1781712721.527713776,4.100000000,0,1.165000
42,1781712721.627713919,4.200000000,0,1.190000
43,1781712721.727713823,4.300000000,0,1.231000
44,1781712721.827713966,4.400000000,0,1.256000
45,1781712721.927713871,4.500000000,0,1.297000
46,1781712722.027713776,4.600000000,0,1.337000
47,1781712722.127713919,4.700000000,0,1.347000
48,1781712722.227713823,4.800000000,0,1.403000
49,1781712722.327713966,4.900000000,0,1.428000
50,1781712722.427713871,5.000000000,0,1.469000
51,1781712722.527713776,5.100000000,0,1.509000
52,1781712722.627713919,5.200000000,0,1.534000
53,1781712722.727713823,5.300000000,0,1.575000
54,1781712722.827713966,5.400000000,0,1.600000
55,1781712722.927713871,5.500000000,0,1.625000
56,1781712723.027713776,5.600000000,0,1.681000
57,1781712723.127713919,5.700000000,0,1.706000
58,1781712723.227713823,5.800000000,0,1.747000
59,1781712723.327713966,5.900000000,0,1.772000
60,1781712723.427713871,6.000000000,0,1.797000
61,1781712723.527713776,6.100000000,0,1.853000
62,1781712723.627713919,6.200000000,0,1.878000
63,1781712723.727713823,6.300000000,0,1.903000
64,1781712723.827713966,6.400000000,0,1.944000
65,1781712723.927713871,6.500000000,0,1.984000
66,1781712724.027713776,6.600000000,0,2.025000
67,1781712724.127713919,6.700000000,0,2.050000
68,1781712724.227713823,6.800000000,0,2.090000
69,1781712724.327713966,6.900000000,0,2.115000
70,1781712724.427713871,7.000000000,0,2.140000
71,1781712724.527713776,7.100000000,0,2.197000
72,1781712724.627713919,7.200000000,0,2.222000
73,1781712724.727713823,7.300000000,0,2.262000
74,1781712724.827713966,7.400000000,0,2.303000
75,1781712724.927713871,7.500000000,0,2.328000
76,1781712725.027713776,7.600000000,0,2.353000
77,1781712725.127713919,7.700000000,0,2.394000
78,1781712725.227713823,7.800000000,0,2.434000
79,1781712725.327713966,7.900000000,0,2.459000
80,1781712725.427713871,8.000000000,0,2.484000
81,1781712725.527713776,8.100000000,0,2.540000
82,1781712725.627713919,8.200000000,0,2.565000
83,1781712725.727713823,8.300000000,0,2.590000
84,1781712725.827713966,8.400000000,0,2.631000
85,1781712725.927713871,8.500000000,0,2.656000
86,1781712726.027713776,8.600000000,0,2.712000
87,1781712726.127713919,8.700000000,0,2.737000
88,1781712726.227713823,8.800000000,0,2.762000
89,1781712726.327713966,8.900000000,0,2.803000
90,1781712726.427713871,9.000000000,0,2.844000
91,1781712726.527713776,9.100000000,0,2.884000
92,1781712726.627713919,9.200000000,0,2.909000
93,1781712726.727713823,9.300000000,0,2.934000
94,1781712726.827713966,9.400000000,0,2.975000
95,1781712726.927713871,9.500000000,0,3.000000
96,1781712727.027713776,9.600000000,0,3.040000
97,1781712727.127713919,9.700000000,0,3.081000
98,1781712727.227713823,9.800000000,0,3.106000
99,1781712727.327713966,9.900000000,0,3.147000
