frame,timestamp_wall,timestamp,duplicated,late
0,1781708759.916167498,0.000000000,0,0.000000
1,1781708760.016167402,0.100000000,0,0.009000
2,1781708760.116167545,0.200000000,0,0.003000
3,1781708760.216167450,0.300000000,0,0.012000
4,1781708760.316167593,0.400000000,0,0.116000
5,1781708760.416167498,0.500000000,0,0.125000
6,1781708760.516167402,0.600000000,0,0.181000
7,1781708760.616167545,0.700000000,0,0.331000
8,1781708760.716167450,0.800000000,0,0.387000
9,1781708760.816167593,0.900000000,0,0.412000
10,1781708760.916167498,1.000000000,0,0.469000
11,1781708761.016167402,1.100000000,0,0.494000
12,1781708761.116167545,1.200000000,0,0.519000
13,1781708761.216167450,1.300000000,0,0.559000
14,1781708761.316167593,1.400000000,0,0.584000
15,1781708761.416167498,1.500000000,0,0.625000
16,1781708761.516167402,1.600000000,0,0.666000
17,1781708761.616167545,1.700000000,0,0.691000
18,1781708761.716167450,1.800000000,0,0.731000
19,1781708761.816167593,1.900000000,0,0.756000
20,1781708761.916167498,2.000000000,0,0.781000
21,1781708762.016167402,2.100000000,0,0.837000
22,1781708762.116167545,2.200000000,0,0.862000
23,1781708762.216167450,2.300000000,0,0.903000
24,1781708762.316167593,2.400000000,0,0.928000
25,1781708762.416167498,2.500000000,0,0.953000
26,1781708762.516167402,2.600000000,0,0.994000
27,1781708762.616167545,2.700000000,0,1.034000
28,1781708762.716167450,2.800000000,0,1.075000
29,1781708762.816167593,2.900000000,0,1.100000
30,1781708762.916167498,3.000000000,0,1.125000
31,1781708763.016167402,3.100000000,0,1.166000
32,1781708763.116167545,3.200000000,0,1.206000
33,1781708763.216167450,3.300000000,0,1.247000
34,1781708763.316167593,3.400000000,0,1.272000
35,1781708763.416167498,3.500000000,0,1.297000
36,1781708763.516167402,3.600000000,0,1.353000
37,1781708763.616167545,3.700000000,0,1.378000
38,1781708763.716167450,3.800000000,0,1.419000
39,1781708763.816167593,3.900000000,0,1.444000
40,1781708763.916167498,4.000000000,0,1.469000
41,1781708764.016167402,4.100000000,0,1.525000
42,1781708764.116167545,4.200000000,0,1.550000
43,1781708764.216167450,4.300000000,0,1.591000
44,1781708764.316167593,4.400000000,0,1.616000
45,1781708764.416167498,4.500000000,0,1.656000
46,1781708764.516167402,4.600000000,0,1.697000
47,1781708764.616167545,4.700000000,0,1.722000
48,1781708764.716167450,4.800000000,0,1.747000
49,1781708764.816167593,4.900000000,0,1.787000
50,1781708764.916167498,5.000000000,0,1.812000
51,1781708765.016167402,5.100000000,0,1.853000
52,1781708765.116167545,5.200000000,0,1.894000
53,1781708765.216167450,5.300000000,0,1.919000
54,1781708765.316167593,5.400000000,0,1.975000
55,1781708765.416167498,5.500000000,0,2.000000
56,1781708765.516167402,5.600000000,0,2.041000
57,1781708765.616167545,5.700000000,0,2.066000
58,1781708765.716167450,5.800000000,0,2.091000
59,1781708765.816167593,5.900000000,0,2.131000
60,1781708765.916167498,6.000000000,0,2.156000
61,1781708766.016167402,6.100000000,0,2.212000
62,1781708766.116167545,6.200000000,0,2.237000
63,1781708766.216167450,6.300000000,0,2.262000
64,1781708766.316167593,6.400000000,0,2.303000
65,1781708766.416167498,6.500000000,0,2.344000
66,1781708766.516167402,6.600000000,0,2.384000
67,1781708766.616167545,6.700000000,0,2.409000
68,1781708766.716167450,6.800000000,0,2.434000
69,1781708766.816167593,6.900000000,0,2.475000
70,1781708766.916167498,7.000000000,0,2.500000
71,1781708767.016167402,7.100000000,0,2.556000
72,1781708767.116167545,7.200000000,0,2.581000
73,1781708767.216167450,7.300000000,0,2.606000
74,1781708767.316167593,7.400000000,0,2.647000
75,1781708767.416167498,7.500000000,0,2.687000
76,1781708767.516167402,7.600000000,0,2.712000
77,1781708767.616167545,7.700000000,0,2.753000
78,1781708767.716167450,7.800000000,0,2.778000
79,1781708767.816167593,7.900000000,0,2.819000
80,1781708767.916167498,8.000000000,0,2.844000
81,1781708768.016167402,8.100000000,0,2.884000
82,1781708768.116167545,8.200000000,0,2.925000
83,1781708768.216167450,8.300000000,0,2.950000
84,1781708768.316167593,8.400000000,0,2.991000
85,1781708768.416167498,8.500000000,0,3.031000
86,1781708768.516167402,8.600000000,0,3.056000
87,1781708768.616167545,8.700000000,0,3.097000
88,1781708768.716167450,8.800000000,0,3.122000
89,1781708768.816167593,8.900000000,0,3.162000
90,1781708768.916167498,9.000000000,0,3.203000
91,1781708769.016167402,9.100000000,0,3.228000
92,1781708769.116167545,9.200000000,0,3.269000
93,1781708769.216167450,9.300000000,0,3.294000
94,1781708769.316167593,9.400000000,0,3.334000
95,1781708769.416167498,9.500000000,0,3.375000
96,1781708769.516167402,9.600000000,0,3.400000
97,1781708769.616167545,9.700000000,0,3.441000
98,1781708769.716167450,9.800000000,0,3.466000
99,1781708769.816167593,9.900000000,0,3.506000
